NOM;ANNEE;FDis;FDiv;FEve;FRic;FGR-6;gr1;gr2;gr3;gr4;gr5;gr6;RaoQ;sing;nbsp;forag;diet;nest;migr;date;home;eggs;mass;AEGCAU;ALAARV;ALERUF;ANTTRI;CARCAN;CARCAR;CARCHL;CERBRA;CISJUN;COLPAL;COTCOT;CUCCAN;DENMAJ;DENMED;DENMIN;DRYMAR;EMBCIR;EMBCIT;ERIRUB;FRICOE;GARGLA;HIPPOL;JYNTOR;LANCOL;LULARB;LUSMEG;MERAPI;MILCAL;MOTALB;MOTFLA;MUSSTR;ORIORI;PARCAE;PARMAJ;PARPAL;PHACOL;PHYBON;PHYCOL;PICPIC;PICVIR;PRUMOD;PYRPYR;REGIGN;SAXTOR;SERSER;SITEUR;STRDEC;STRTUR;STUVUL;SYLATR;SYLBOR;SYLCOM;TROTRO;TURMER;TURPHI;TURVIS;UPUEPO
A475;1981;0.352812352535325;0.77393246032408;0.861806588880644;0.207939342349998;5;2;12;6;0;2;2;0.131098504619463;10;10;under;mixed;ground;short;lateapr;small;4.66666666666667;30.4583333333333;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;2;2;0;0;2
A476;1981;0.383765830411517;0.818575889684087;0.846831010765072;0.201467739530054;5;8;12;5;5;0;6;0.153077318868168;14;14;under;mixed;shrub;short;lateapr;small;5.29166666666667;49.7694444444444;0;0;0;2;0;0;2;0;0;0;0;2;0;0;0;0;0;2;2;2;3;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;6;0;1;2;6;0;0;0
A477;1981;0.375682917958155;0.858511780834178;0.855063221834159;0.232503182524988;6;12;12;6;4;2;6;0.145750448008692;17;17;canopy;insect;ground;short;earlapr;small;5.33333333333333;38.1380952380952;0;2;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;2;2;0;2;0;0;0;0;2;0;0;0;0;0;2;6;2;0;0;2;4;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;2;0;2;0
A478;1981;0.391319516279109;0.864679046022192;0.85093439848926;0.236583807993597;6;10;8;8;2;4;6;0.156735838429761;12;12;under;insect;shrub;short;may;small;4.94736842105263;51.5473684210526;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;4;2;2;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;8;0;4;2;6;0;0;0
A479;1981;0.397749640770641;0.82366528280145;0.910719847037363;0.190923675356876;5;10;2;6;4;0;4;0.160863464773683;13;13;ground;insect;ground;resid;may;small;5,00;46.4307692307692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;2;0;2;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2;0;2;2;2;0;0;0
A480;1981;0.369734820534039;0.724068556592609;0.712973151205676;0.183354892285103;5;8;8;9;7;0;5;0.139041045993655;14;14;under;mixed;shrub;resid;may;mid;4.62162162162162;44.0243243243243;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;1;0;4;0;4;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;2;0;0;0;0;1;6;0;4;0;4;0;0;0
A481;1981;0.371324940243298;0.75203689586888;0.766952611081833;0.188153302371898;6;4;16;8;1;4;10;0.147280843949069;14;14;under;mixed;shrub;short;lateapr;small;4.8953488372093;45.3674418604651;0;0;0;0;0;2;0;4;0;0;0;2;0;0;0;0;0;2;4;2;1;0;0;0;0;4;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;0;0;0;6;2;0;0
A482;1981;0.375010917991658;0.773128351579622;0.747152351210285;0.161174975765054;5;14;12;2;4;0;8;0.144766346932035;14;14;under;mixed;ground;short;lateapr;small;4.9;39.625;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;2;4;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;6;0;0;4;4;4;0;0
A483;1981;0.386033998028197;0.732592845474647;0.884085147945369;0.139082053478243;5;6;6;8;12;0;4;0.150578349280473;15;15;ground;mixed;ground;short;earlapr;mid;4.72222222222222;44.6611111111111;2;0;0;2;4;2;2;0;0;0;0;0;0;0;0;0;0;4;2;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;0
A484;1981;0.371674906065807;0.777819126591638;0.818653315161072;0.211921691718804;6;8;10;4;2;2;6;0.142585556635553;13;13;canopy;mixed;ground;short;lateapr;small;4.875;38.925;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;2;2;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;2;0;0;0;0;0;0;2;0;0;2;4;2;0;0
A485;1981;0.396075002965184;0.774602872565086;0.73219251714172;0.240298186380341;6;12;6;6;4;2;10;0.160735771665843;13;13;ground;mixed;ground;short;may;small;4.8;49.34;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;2;4;0;0;0;0;0;0;0;2;0;0;0;0;2;0;2;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;6;0;0;4;6;4;0;0
A486;1981;0.404491282352645;0.876455596061005;0.830507540269255;0.239295239396276;6;12;10;4;6;4;6;0.166006424360356;13;13;under;insect;ground;short;lateapr;small;5.45238095238095;49.3904761904762;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;2;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;2;0;4;0;0;0;2;6;0;0;6;4;0;0;2
A487;1981;0.381847457624354;0.749537914211158;0.880842433700372;0.149302638389372;5;12;8;8;4;0;4;0.149725842103542;14;14;ground;insect;ground;short;may;small;5,00;29.2944444444444;0;0;0;2;2;0;2;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;2;4;4;0;0;0
A488;1981;0.369590326194298;0.723232142944957;0.828781510447323;0.160058892376235;5;10;6;12;8;0;2;0.138428021045679;16;16;ground;insect;ground;resid;may;small;4.71052631578947;23.6842105263158;0;0;0;4;2;2;4;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;2;0;0;2;2;0;0;0;0;0;2;2;0;0;0;0;2;0;2;0;2;0;0;0
A489;1981;0.357229966077248;0.812854962297712;0.866853712261712;0.0992427742929976;5;6;4;4;3;0;6;0.131173569132716;9;9;ground;mixed;shrub;short;march;mid;4.71739130434783;44.0304347826087;0;2;0;4;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;6;0;0;0
A490;1981;0.394386254271533;0.741863063371267;0.842361827331683;0.22303629700791;6;8;14;6;4;4;4;0.160085653688271;15;15;canopy;insect;ground;short;earlapr;small;4.8;36.86;0;2;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;2;0;0;2;2;0;0;0;2;2;0;0;0;2;0;0;0;0;0;2;0;4;0;0;6;4;0;0;0
A491;1981;0.366117079698583;0.799286496114616;0.685794229500465;0.130828669346555;4;20;10;4;0;0;6;0.138084488883949;10;10;canopy;insect;shrub;short;earlapr;small;5.6;29.435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;8;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;8;0;2;2;6;0;0;0
A492;1981;0.415746280691218;0.845346974588583;0.821355632321531;0.141902271515419;5;6;2;6;6;0;6;0.174435733664266;11;11;under;insect;tree;short;earlapr;mid;5.61538461538462;66.6538461538462;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;2;2;2;2;0
A493;1981;0.386257714295204;0.785528015112109;0.822274881488283;0.226047576224295;6;16;12;6;2;4;4;0.152640549374017;15;15;ground;insect;ground;short;lateapr;small;5.61363636363636;45.8727272727273;0;0;0;4;0;2;0;0;0;0;0;2;2;0;0;0;0;0;4;0;2;0;0;0;2;0;0;0;0;0;0;0;4;2;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;4;0;0;6;4;0;0;0
A494;1981;0.338380047226256;0.7638295383721;0.764888988475811;0.141174929328963;5;10;14;4;2;2;0;0.118993620827766;11;11;ground;mixed;ground;short;lateapr;small;4.8125;20.36875;0;4;0;4;2;2;0;0;0;0;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;6;0;0;4;0;0;0;0
A495;1981;0.368363268879595;0.793501546849052;0.727971438172323;0.262091309517646;5;14;14;6;0;2;10;0.141840177252645;13;13;ground;mixed;ground;short;may;small;4.71739130434783;47.6434782608696;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;6;0;4;4;8;2;0;0
A496;1981;0.395001687176238;0.844450751364071;0.856755131539236;0.231031777146713;6;12;14;6;6;2;8;0.158656676359904;14;14;under;mixed;ground;short;earlapr;small;5.08333333333333;52.8166666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;6;0;0;0;2;0;0;0;0;0;0;4;4;2;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;4;0;2;4;6;2;0;0
A497;1981;0.371531312652431;0.786195165199596;0.725346662331753;0.141989617847718;4;10;10;0;6;0;6;0.146771406520811;9;9;under;mixed;shrub;short;lateapr;small;4.6875;51.86875;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;0;0;2;6;0;0;0
A498;1981;0.333788380710858;0.724822380121581;0.717264874448008;0.0358591382622903;5;8;6;6;2;0;4;0.115626926786883;8;8;under;mixed;shrub;short;may;small;4.03846153846154;31.5923076923077;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;6;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;2;0;4;0;0;0
A499;1981;0.392614852570153;0.880946747594814;0.88956439871794;0.214063265113732;6;8;10;4;4;4;2;0.155766140935766;12;12;under;mixed;ground;short;lateapr;small;5.03125;55.51875;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;4;0;4;0;0;0;0;0;0;0;0;0;0;4;2;2;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;4;0;0;2;0;2;0;0
A500;1981;0.393040941447679;0.762208381138385;0.822939872474212;0.2294096097553;6;12;14;4;2;2;8;0.1590738789039;13;13;canopy;mixed;ground;short;lateapr;small;5.45238095238095;55.8285714285714;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;0;0;0;4;2;2;0;0;0;0;0;0;0;0;0;6;0;0;4;6;2;0;0
A501;1981;0.364296328820267;0.727580158905097;0.68642364152943;0.224326515756456;6;4;9;2;11;2;10;0.138787120741682;12;12;ground;mixed;shrub;short;lateapr;small;3.97368421052632;62.8631578947368;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;4;0;9;0;2;0;8;2;0;0
A502;1981;0.402726729364052;0.844795411667517;0.837415210800082;0.264608371585422;6;10;8;8;8;2;8;0.164679819317928;17;17;ground;mixed;ground;short;may;small;4.84090909090909;60.05;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;0;0;4;0;2;2;0;0;0;0;2;0;0;2;0;4;0;0;4;6;2;0;0
A503;1981;0.368180690127275;0.818664602599743;0.789939944034345;0.170371056653384;5;8;6;7;0;2;2;0.143618990904819;10;10;under;insect;shrub;short;may;small;5.1;33.256;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;4;2;2;0;0;0
A504;1981;0.379710854178595;0.875984778983495;0.775828543174612;0.21563539801262;6;6;10;2;2;4;8;0.147815162644436;10;10;prober;mixed;shrub;short;lateapr;small;5.25;69.6375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;2;4;2;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;6;0;0;0;6;2;0;0
A505;1981;0.405823915871477;0.814335142688142;0.833923877503739;0.175078881403312;4;8;10;14;0;0;10;0.168444791931575;14;14;under;insect;ground;short;march;mid;5.69047619047619;85.052380952381;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;6;0;0;0;2;0;2;2;0;0;2;0;0;4;2;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;4;0;2;2;6;0;0;0
A506;1981;0.364985036662911;0.83680579561509;0.757006875958861;0.19866849682898;6;10;12;4;2;2;4;0.138239497845634;11;11;under;insect;shrub;short;lateapr;small;5.26470588235294;34.8588235294118;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;4;4;0;0;0
A507;1981;0.392745479046216;0.82622866065087;0.771072649058588;0.185523190714007;6;14;12;8;2;2;12;0.158399062927859;15;15;under;mixed;ground;short;lateapr;small;5.1;99.704;0;0;0;0;2;2;0;2;0;0;0;0;0;0;0;0;4;4;2;2;0;0;0;0;0;6;0;0;0;0;0;0;0;4;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;4;0;2;2;8;0;0;0
A508;1981;0.37716462426665;0.794553571730275;0.858136610027635;0.208825282678875;6;6;14;6;6;4;4;0.145419338989305;14;14;under;mixed;tree;short;earlapr;small;5,00;43.385;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;2;6;2;0;0;0;0;4;0;0;0;0;0;2;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;6;0;0;2;0;2;0;0
A509;1981;0.381973011162751;0.767897552764707;0.870197746287675;0.213855068490402;5;8;10;6;0;4;5;0.150273433704253;13;13;under;insect;ground;short;lateapr;small;5.45454545454546;42.7393939393939;2;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;2;2;0;0;0;0;0;4;0;0;0;0;0;0;2;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;4;0;0;4;3;2;0;0
A510;1981;0.407201159099643;0.797801629790106;0.836055803475885;0.193144108695059;6;16;19;12;4;6;10;0.168957446139633;16;16;canopy;insect;ground;short;lateapr;small;5.12686567164179;42.234328358209;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;4;6;0;0;0;0;0;6;0;0;0;0;0;4;4;2;0;0;0;0;0;0;0;0;2;0;0;0;0;4;2;9;0;0;8;6;2;0;2
A511;1981;0.403002005391352;0.742781808635105;0.823397131191143;0.216924038888176;5;16;8;12;6;0;10;0.165847478481059;19;19;ground;mixed;shrub;short;march;small;5.17307692307692;69.8038461538462;0;0;2;2;2;0;0;0;0;0;0;2;0;0;0;0;2;4;2;0;2;2;0;0;2;0;0;0;2;0;0;2;0;4;0;0;2;0;2;0;0;0;0;2;0;0;0;0;0;6;0;0;0;6;4;0;0
A512;1981;0.375128568210866;0.711980890339006;0.865881581233441;0.236393849121097;6;16;14;10;8;2;6;0.144649771948741;17;17;ground;mixed;ground;short;may;small;4.91071428571429;37.325;0;4;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;0;0;4;0;0;0;0;4;0;0;0;4;0;2;0;0;0;0;2;0;0;0;0;0;8;0;2;4;2;4;0;2
A513;1981;0.373356801483627;0.889385891789277;0.894175759147263;0.222743730189288;6;16;10;8;4;4;6;0.141887124759978;15;15;under;insect;shrub;short;earlapr;small;5.125;38.1125;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;2;4;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;2;0;0;0;0;0;2;0;2;0;0;4;6;0;6;4;2;0;0;0
A514;1981;0.385136095961072;0.803398268630339;0.80565301241376;0.186687463752382;5;10;12;4;10;0;6;0.1537220226751;17;17;under;mixed;shrub;short;may;small;5,00;49.5619047619048;0;2;0;0;0;2;0;0;0;0;0;2;0;0;0;0;2;2;2;0;4;2;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;2;2;0;0;0;2;6;0;0;0;4;0;0;0
A515;1981;0.397223558193705;0.819054631428155;0.831999462528366;0.111710098954186;5;8;4;4;6;0;8;0.160980203559574;9;9;ground;mixed;shrub;short;march;small;4.66666666666667;44.2533333333333;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;0;4;8;0;0;0
A516;1981;0.395390137906905;0.874716564992239;0.916916349877877;0.171128211150048;6;8;4;2;2;4;4;0.158787596965976;11;11;canopy;insect;cavity;resid;earlapr;small;5.375;32.3;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;2;0;0;0;4;2;0;0;0
A517;1981;0.371999214768766;0.821024952420943;0.901155498460586;0.128017905803974;5;6;4;8;6;0;4;0.141409960889226;11;11;under;insect;shrub;short;may;small;4.64285714285714;30.6285714285714;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;2;2;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;2;0;4;0;4;0;0;0
A518;1981;0.37458581798749;0.720194214833421;0.88410930440832;0.183844224486933;5;8;2;6;4;0;5;0.146296449312054;11;11;ground;insect;shrub;resid;march;small;4.7;46.712;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;2;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;4;0;0;0;2;1;0;0;0;0;4;0;0;0
A519;1981;0.380695042792803;0.862057504535257;0.827135091914776;0.185440164779241;6;6;8;2;2;4;10;0.148711251130659;12;12;prober;mixed;ground;short;march;mid;4.75;53.5;0;2;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2;2;0
A520;1981;0.415167983746591;0.862709636560048;0.808107092188987;0.237243203124047;6;10;10;6;8;4;14;0.175512850539449;15;15;canopy;mixed;ground;short;earlapr;mid;5.23076923076923;80.0192307692308;0;0;0;2;0;0;2;0;0;2;0;4;4;0;0;0;2;2;2;0;4;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;8;6;0;0
A521;1981;0.364540030445653;0.666661677227014;0.871310859559574;0.120423526247994;5;8;12;2;6;0;4;0.13736077454859;13;13;under;mixed;shrub;short;lateapr;small;5.0625;29.41875;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;2;0;0;0;2;0;0;0;0;0;0;0;6;0;0;2;2;0;2;0
A522;1981;0.379509309903731;0.739100980154952;0.80756888869549;0.240579500985914;6;16;8;15;4;2;8;0.149129554709195;16;16;ground;insect;ground;short;lateapr;small;4.94339622641509;53.1924528301887;0;0;0;5;2;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;2;0;0;6;4;0;2;0;0;0;2;0;0;0;0;0;4;0;4;2;6;2;0;0
A523;1981;0.39145307027467;0.728439299495619;0.818382376489567;0.244272707735331;6;14;18;14;10;2;8;0.156468322705696;23;23;under;mixed;ground;short;lateapr;small;5.13636363636364;41.7727272727273;0;0;0;6;4;0;0;0;0;0;0;2;0;0;0;0;2;2;4;2;4;0;0;2;2;0;0;0;0;0;0;0;2;2;2;0;2;4;0;0;0;2;0;0;0;0;0;0;0;8;0;2;2;4;2;2;2
A524;1981;0.373071682399123;0.7407432721315;0.855450383104901;0.153627023978428;5;9;10;4;2;0;6;0.142623441892366;12;12;under;insect;ground;short;lateapr;small;5.03225806451613;31.1129032258065;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;1;2;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;4;0;2;4;4;2;0;0
A525;1981;0.409772313825053;0.756107644525968;0.82250158164969;0.290881689866296;6;16;12;12;14;2;14;0.171392314870717;23;23;under;mixed;shrub;short;lateapr;small;4.62142857142857;73.4314285714286;0;0;0;2;0;0;2;0;0;2;0;2;0;0;0;0;2;2;2;0;4;2;0;0;2;0;0;0;0;0;2;0;0;4;0;0;0;2;0;2;0;0;2;2;0;0;0;6;1;8;0;4;2;9;4;0;0
A526;1981;0.411045014005066;0.761523398093311;0.846396092644492;0.269961835852778;6;8;6;8;4;4;6;0.170909387436254;16;16;ground;mixed;ground;resid;may;small;4.63888888888889;66.5166666666667;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;4;2;2;0;2;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;2;2;0;2;0;0;0;0;0;0;0;2;0;2;0;0;2;4;2;0;0
A527;1981;0.3817761406971;0.815126214243165;0.909595018314582;0.169718116953904;6;8;12;4;4;2;6;0.148798315671633;13;13;under;mixed;ground;short;earlapr;mid;5.27777777777778;52.3833333333333;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;2;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;4;0;0;4;4;0;0;2
A528;1981;0.390586172713937;0.857982096515555;0.866740144092286;0.19606623283012;6;10;6;2;2;4;6;0.153746397380982;13;13;ground;mixed;ground;short;lateapr;small;5.26666666666667;55.9333333333333;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;2;0;0;2;0;0;0;0;0;0;2;0;0;4;4;2;0;0
A529;1981;0.413311077743391;0.801924800947589;0.893878746652494;0.287661581865164;6;8;6;10;8;6;4;0.172759102347274;19;19;ground;insect;ground;resid;lateapr;small;5.04761904761905;58.947619047619;0;0;0;4;0;0;0;2;0;0;0;2;0;0;0;0;0;0;2;2;2;0;0;0;2;0;0;2;0;0;0;2;0;4;0;0;0;0;0;2;0;0;0;0;2;0;0;2;0;2;0;2;2;2;0;2;2
A530;1981;0.382596571636279;0.871975436857878;0.880065367716478;0.18218239196673;5;6;4;0;4;2;2;0.147671456950677;8;8;under;mixed;cavity;resid;earlapr;small;5.44444444444444;85.3222222222222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0
A531;1981;0.373677800514815;0.860545256766187;0.863186933883854;0.22186077365412;6;10;8;4;6;2;6;0.143295943348536;14;14;ground;mixed;ground;resid;earlapr;small;4.63888888888889;57.1722222222222;0;2;0;4;2;0;0;0;0;0;0;0;2;0;0;0;4;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;2;0;0;0;0;2;0;0;0;0;0;2;0;0;0;6;0;0;0
A532;1981;0.338659514705514;0.692249571174848;0.749728805108772;0.185554997714413;4;10;0;8;0;2;2;0.12018826568286;8;8;ground;insect;ground;resid;may;small;4.22727272727273;44.3363636363636;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;2;0;2;0;0;0
A533;1981;0.394680181703373;0.835760758492122;0.745055132164647;0.17172229961797;4;12;10;10;0;0;12;0.160103348617592;12;12;canopy;mixed;shrub;short;march;small;5.25;44.0409090909091;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;6;0;6;2;8;4;0;0
A534;1981;0.401875292136341;0.777161000899663;0.829123757780732;0.196314015349663;5;8;4;12;4;0;8;0.166470666893956;15;15;under;mixed;shrub;resid;march;mid;5.19444444444444;100.055555555556;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;2;2;0;0;0;2;0;2;0;2;0;0;0;0;0;2;0;2;0;2;0;0;2;0;0;0;0;2;0;0;0;0;0;4;0;2;0;6;0;0;0
A535;1981;0.398579091428116;0.80890409579927;0.809468054844145;0.176326107295089;5;14;8;6;2;0;6;0.161097048340479;13;13;canopy;mixed;ground;short;earlapr;small;5.77777777777778;43.3416666666667;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;2;2;2;0;0;0;0;2;0;0;2;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;4;2;0;0
A536;1981;0.406893010561684;0.69471395284661;0.850174021087059;0.177840375047391;5;12;6;14;4;0;4;0.172865708984843;14;14;under;insect;ground;long;may;small;5.65;79.935;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;2;0;0;0;4;2;4;0;2;2;0;0;0;0;0;0;0;0;0;0;2;0;4;0;2;6;2;0;0;0
A537;1981;0.382036797169719;0.779071997452063;0.876489541931396;0.0981766054787414;4;5;10;8;0;2;0;0.148245344558682;10;10;under;insect;ground;short;lateapr;small;4.7;27.552;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;4;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0
A538;1981;0.414408897366787;0.796743665024705;0.763668783801235;0.237243203124047;6;4;12;10;7;4;14;0.176482273990645;16;16;prober;mixed;shrub;short;lateapr;mid;4.76470588235294;103.007843137255;0;0;0;0;0;0;1;0;0;0;0;2;2;0;0;0;2;0;4;0;2;0;0;0;0;2;0;0;0;0;0;6;2;0;0;2;0;2;0;2;0;0;0;0;0;0;0;4;0;6;0;0;0;8;4;0;0
